2026-06-10 03:31:50 status installed libext2fs2t64:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:50 configure debianutils:arm64 5.23.2build1 <none>
2026-06-10 03:31:50 status unpacked debianutils:arm64 5.23.2build1
2026-06-10 03:31:50 status half-configured debianutils:arm64 5.23.2build1
2026-06-10 03:31:50 status installed debianutils:arm64 5.23.2build1
2026-06-10 03:31:50 configure mawk:arm64 1.3.4.20260129-1 <none>
2026-06-10 03:31:50 status unpacked mawk:arm64 1.3.4.20260129-1
2026-06-10 03:31:50 status half-configured mawk:arm64 1.3.4.20260129-1
2026-06-10 03:31:50 status installed mawk:arm64 1.3.4.20260129-1
2026-06-10 03:31:50 configure libdebconfclient0:arm64 0.280ubuntu1 <none>
2026-06-10 03:31:50 status unpacked libdebconfclient0:arm64 0.280ubuntu1
2026-06-10 03:31:50 status half-configured libdebconfclient0:arm64 0.280ubuntu1
2026-06-10 03:31:50 status installed libdebconfclient0:arm64 0.280ubuntu1
2026-06-10 03:31:50 configure libbz2-1.0:arm64 1.0.8-6build2 <none>
2026-06-10 03:31:50 status unpacked libbz2-1.0:arm64 1.0.8-6build2
2026-06-10 03:31:50 status half-configured libbz2-1.0:arm64 1.0.8-6build2
2026-06-10 03:31:50 status installed libbz2-1.0:arm64 1.0.8-6build2
2026-06-10 03:31:50 configure libbsd0:arm64 0.12.2-2build2 <none>
2026-06-10 03:31:50 status unpacked libbsd0:arm64 0.12.2-2build2
2026-06-10 03:31:50 status half-configured libbsd0:arm64 0.12.2-2build2
2026-06-10 03:31:50 status installed libbsd0:arm64 0.12.2-2build2
2026-06-10 03:31:50 configure libblkid1:arm64 2.41.3-3ubuntu2 <none>
2026-06-10 03:31:50 status unpacked libblkid1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:50 status half-configured libblkid1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:50 status installed libblkid1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:50 configure dash:arm64 0.5.12-12ubuntu3 <none>
2026-06-10 03:31:50 status unpacked dash:arm64 0.5.12-12ubuntu3
2026-06-10 03:31:50 status half-configured dash:arm64 0.5.12-12ubuntu3
2026-06-10 03:31:50 status installed dash:arm64 0.5.12-12ubuntu3
2026-06-10 03:31:50 configure libtinfo6:arm64 6.6+20251231-1 <none>
2026-06-10 03:31:50 status unpacked libtinfo6:arm64 6.6+20251231-1
2026-06-10 03:31:50 status half-configured libtinfo6:arm64 6.6+20251231-1
2026-06-10 03:31:50 status installed libtinfo6:arm64 6.6+20251231-1
2026-06-10 03:31:50 configure libzstd1:arm64 1.5.7+dfsg-3 <none>
2026-06-10 03:31:50 status unpacked libzstd1:arm64 1.5.7+dfsg-3
2026-06-10 03:31:50 status half-configured libzstd1:arm64 1.5.7+dfsg-3
2026-06-10 03:31:50 status installed libzstd1:arm64 1.5.7+dfsg-3
2026-06-10 03:31:50 configure liblzma5:arm64 5.8.3-1 <none>
2026-06-10 03:31:50 status unpacked liblzma5:arm64 5.8.3-1
2026-06-10 03:31:50 status half-configured liblzma5:arm64 5.8.3-1
2026-06-10 03:31:50 status installed liblzma5:arm64 5.8.3-1
2026-06-10 03:31:50 configure libc-bin:arm64 2.43-2ubuntu2 <none>
2026-06-10 03:31:50 status unpacked libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:50 status half-configured libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:50 status installed libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:50 configure ncurses-bin:arm64 6.6+20251231-1 <none>
2026-06-10 03:31:50 status unpacked ncurses-bin:arm64 6.6+20251231-1
2026-06-10 03:31:50 status half-configured ncurses-bin:arm64 6.6+20251231-1
2026-06-10 03:31:50 status installed ncurses-bin:arm64 6.6+20251231-1
2026-06-10 03:31:50 configure libacl1:arm64 2.3.2-2 <none>
2026-06-10 03:31:50 status triggers-pending libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:50 status unpacked libacl1:arm64 2.3.2-2
2026-06-10 03:31:50 status half-configured libacl1:arm64 2.3.2-2
2026-06-10 03:31:50 status installed libacl1:arm64 2.3.2-2
2026-06-10 03:31:50 configure libsmartcols1:arm64 2.41.3-3ubuntu2 <none>
2026-06-10 03:31:50 status unpacked libsmartcols1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:50 status half-configured libsmartcols1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:50 status installed libsmartcols1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:50 configure zlib1g:arm64 1:1.3.dfsg+really1.3.1-1ubuntu3 <none>
2026-06-10 03:31:50 status unpacked zlib1g:arm64 1:1.3.dfsg+really1.3.1-1ubuntu3
2026-06-10 03:31:50 status half-configured zlib1g:arm64 1:1.3.dfsg+really1.3.1-1ubuntu3
2026-06-10 03:31:50 status installed zlib1g:arm64 1:1.3.dfsg+really1.3.1-1ubuntu3
2026-06-10 03:31:50 configure libcrypt1:arm64 1:4.5.1-1 <none>
2026-06-10 03:31:50 status unpacked libcrypt1:arm64 1:4.5.1-1
2026-06-10 03:31:50 status half-configured libcrypt1:arm64 1:4.5.1-1
2026-06-10 03:31:50 status installed libcrypt1:arm64 1:4.5.1-1
2026-06-10 03:31:50 configure libcom-err2:arm64 1.47.2-3ubuntu4 <none>
2026-06-10 03:31:50 status unpacked libcom-err2:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:50 status half-configured libcom-err2:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:50 status installed libcom-err2:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:50 configure diffutils:arm64 1:3.12-1 <none>
2026-06-10 03:31:50 status unpacked diffutils:arm64 1:3.12-1
2026-06-10 03:31:50 status half-configured diffutils:arm64 1:3.12-1
2026-06-10 03:31:50 status installed diffutils:arm64 1:3.12-1
2026-06-10 03:31:50 configure libsystemd0:arm64 259.5-0ubuntu3 <none>
2026-06-10 03:31:50 status unpacked libsystemd0:arm64 259.5-0ubuntu3
2026-06-10 03:31:50 status half-configured libsystemd0:arm64 259.5-0ubuntu3
2026-06-10 03:31:50 status installed libsystemd0:arm64 259.5-0ubuntu3
2026-06-10 03:31:50 configure perl-base:arm64 5.40.1-7build1 <none>
2026-06-10 03:31:50 status unpacked perl-base:arm64 5.40.1-7build1
2026-06-10 03:31:50 status half-configured perl-base:arm64 5.40.1-7build1
2026-06-10 03:31:50 status installed perl-base:arm64 5.40.1-7build1
2026-06-10 03:31:50 configure openssl-provider-legacy:arm64 3.5.5-1ubuntu3 <none>
2026-06-10 03:31:50 status unpacked openssl-provider-legacy:arm64 3.5.5-1ubuntu3
2026-06-10 03:31:50 status half-configured openssl-provider-legacy:arm64 3.5.5-1ubuntu3
2026-06-10 03:31:50 status installed openssl-provider-legacy:arm64 3.5.5-1ubuntu3
2026-06-10 03:31:50 configure hostname:arm64 3.25build1 <none>
2026-06-10 03:31:50 status unpacked hostname:arm64 3.25build1
2026-06-10 03:31:50 status half-configured hostname:arm64 3.25build1
2026-06-10 03:31:50 status installed hostname:arm64 3.25build1
2026-06-10 03:31:50 configure libcap-ng0:arm64 0.8.5-4build5 <none>
2026-06-10 03:31:50 status unpacked libcap-ng0:arm64 0.8.5-4build5
2026-06-10 03:31:50 status half-configured libcap-ng0:arm64 0.8.5-4build5
2026-06-10 03:31:50 status installed libcap-ng0:arm64 0.8.5-4build5
2026-06-10 03:31:51 configure libgmp10:arm64 2:6.3.0+dfsg-5ubuntu2 <none>
2026-06-10 03:31:51 status unpacked libgmp10:arm64 2:6.3.0+dfsg-5ubuntu2
2026-06-10 03:31:51 status half-configured libgmp10:arm64 2:6.3.0+dfsg-5ubuntu2
2026-06-10 03:31:51 status installed libgmp10:arm64 2:6.3.0+dfsg-5ubuntu2
2026-06-10 03:31:51 configure libaudit1:arm64 1:4.1.2-1build1 <none>
2026-06-10 03:31:51 status unpacked libaudit1:arm64 1:4.1.2-1build1
2026-06-10 03:31:51 status half-configured libaudit1:arm64 1:4.1.2-1build1
2026-06-10 03:31:51 status installed libaudit1:arm64 1:4.1.2-1build1
2026-06-10 03:31:51 configure libproc2-0:arm64 2:4.0.4-9ubuntu1 <none>
2026-06-10 03:31:51 status unpacked libproc2-0:arm64 2:4.0.4-9ubuntu1
2026-06-10 03:31:51 status half-configured libproc2-0:arm64 2:4.0.4-9ubuntu1
2026-06-10 03:31:51 status installed libproc2-0:arm64 2:4.0.4-9ubuntu1
2026-06-10 03:31:51 configure gzip:arm64 1.14-1~exp2ubuntu1 <none>
2026-06-10 03:31:51 status unpacked gzip:arm64 1.14-1~exp2ubuntu1
2026-06-10 03:31:51 status half-configured gzip:arm64 1.14-1~exp2ubuntu1
2026-06-10 03:31:51 status installed gzip:arm64 1.14-1~exp2ubuntu1
2026-06-10 03:31:51 configure libuuid1:arm64 2.41.3-3ubuntu2 <none>
2026-06-10 03:31:51 status unpacked libuuid1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 status half-configured libuuid1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 status installed libuuid1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 configure libss2:arm64 1.47.2-3ubuntu4 <none>
2026-06-10 03:31:51 status unpacked libss2:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 status half-configured libss2:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 status installed libss2:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 configure libsepol2:arm64 3.9-2 <none>
2026-06-10 03:31:51 status unpacked libsepol2:arm64 3.9-2
2026-06-10 03:31:51 status half-configured libsepol2:arm64 3.9-2
2026-06-10 03:31:51 status installed libsepol2:arm64 3.9-2
2026-06-10 03:31:51 configure libpcre2-8-0:arm64 10.46-1build1 <none>
2026-06-10 03:31:51 status unpacked libpcre2-8-0:arm64 10.46-1build1
2026-06-10 03:31:51 status half-configured libpcre2-8-0:arm64 10.46-1build1
2026-06-10 03:31:51 status installed libpcre2-8-0:arm64 10.46-1build1
2026-06-10 03:31:51 configure libncursesw6:arm64 6.6+20251231-1 <none>
2026-06-10 03:31:51 status unpacked libncursesw6:arm64 6.6+20251231-1
2026-06-10 03:31:51 status half-configured libncursesw6:arm64 6.6+20251231-1
2026-06-10 03:31:51 status installed libncursesw6:arm64 6.6+20251231-1
2026-06-10 03:31:51 configure logsave:arm64 1.47.2-3ubuntu4 <none>
2026-06-10 03:31:51 status unpacked logsave:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 status half-configured logsave:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 status installed logsave:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 configure procps:arm64 2:4.0.4-9ubuntu1 <none>
2026-06-10 03:31:51 status unpacked procps:arm64 2:4.0.4-9ubuntu1
2026-06-10 03:31:51 status half-configured procps:arm64 2:4.0.4-9ubuntu1
2026-06-10 03:31:51 status installed procps:arm64 2:4.0.4-9ubuntu1
2026-06-10 03:31:51 configure base-files:arm64 14ubuntu6 <none>
2026-06-10 03:31:51 status unpacked base-files:arm64 14ubuntu6
2026-06-10 03:31:51 status half-configured base-files:arm64 14ubuntu6
2026-06-10 03:31:51 status installed base-files:arm64 14ubuntu6
2026-06-10 03:31:51 configure bash:arm64 5.3-2ubuntu1 <none>
2026-06-10 03:31:51 status unpacked bash:arm64 5.3-2ubuntu1
2026-06-10 03:31:51 status half-configured bash:arm64 5.3-2ubuntu1
2026-06-10 03:31:51 status installed bash:arm64 5.3-2ubuntu1
2026-06-10 03:31:51 configure bsdutils:arm64 1:2.41.3-3ubuntu2 <none>
2026-06-10 03:31:51 status unpacked bsdutils:arm64 1:2.41.3-3ubuntu2
2026-06-10 03:31:51 status half-configured bsdutils:arm64 1:2.41.3-3ubuntu2
2026-06-10 03:31:51 status installed bsdutils:arm64 1:2.41.3-3ubuntu2
2026-06-10 03:31:51 configure grep:arm64 3.12-1 <none>
2026-06-10 03:31:51 status unpacked grep:arm64 3.12-1
2026-06-10 03:31:51 status half-configured grep:arm64 3.12-1
2026-06-10 03:31:51 status installed grep:arm64 3.12-1
2026-06-10 03:31:51 configure libssl3t64:arm64 3.5.5-1ubuntu3 <none>
2026-06-10 03:31:51 status unpacked libssl3t64:arm64 3.5.5-1ubuntu3
2026-06-10 03:31:51 status half-configured libssl3t64:arm64 3.5.5-1ubuntu3
2026-06-10 03:31:51 status installed libssl3t64:arm64 3.5.5-1ubuntu3
2026-06-10 03:31:51 configure e2fsprogs:arm64 1.47.2-3ubuntu4 <none>
2026-06-10 03:31:51 status unpacked e2fsprogs:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 status half-configured e2fsprogs:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 status installed e2fsprogs:arm64 1.47.2-3ubuntu4
2026-06-10 03:31:51 configure libselinux1:arm64 3.9-4build1 <none>
2026-06-10 03:31:51 status unpacked libselinux1:arm64 3.9-4build1
2026-06-10 03:31:51 status half-configured libselinux1:arm64 3.9-4build1
2026-06-10 03:31:51 status installed libselinux1:arm64 3.9-4build1
2026-06-10 03:31:51 configure libpam0g:arm64 1.7.0-5ubuntu3 <none>
2026-06-10 03:31:51 status unpacked libpam0g:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:51 status half-configured libpam0g:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:51 status installed libpam0g:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:51 configure gnu-coreutils:arm64 9.7-3ubuntu2 <none>
2026-06-10 03:31:51 status unpacked gnu-coreutils:arm64 9.7-3ubuntu2
2026-06-10 03:31:51 status half-configured gnu-coreutils:arm64 9.7-3ubuntu2
2026-06-10 03:31:51 status installed gnu-coreutils:arm64 9.7-3ubuntu2
2026-06-10 03:31:51 configure sed:arm64 4.9-2build3 <none>
2026-06-10 03:31:51 status unpacked sed:arm64 4.9-2build3
2026-06-10 03:31:51 status half-configured sed:arm64 4.9-2build3
2026-06-10 03:31:51 status installed sed:arm64 4.9-2build3
2026-06-10 03:31:51 configure findutils:arm64 4.10.0-3build2 <none>
2026-06-10 03:31:51 status unpacked findutils:arm64 4.10.0-3build2
2026-06-10 03:31:51 status half-configured findutils:arm64 4.10.0-3build2
2026-06-10 03:31:51 status installed findutils:arm64 4.10.0-3build2
2026-06-10 03:31:51 configure libmount1:arm64 2.41.3-3ubuntu2 <none>
2026-06-10 03:31:51 status unpacked libmount1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 status half-configured libmount1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 status installed libmount1:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 configure libsemanage2:arm64 3.9-1build1 <none>
2026-06-10 03:31:51 status unpacked libsemanage2:arm64 3.9-1build1
2026-06-10 03:31:51 status half-configured libsemanage2:arm64 3.9-1build1
2026-06-10 03:31:51 status installed libsemanage2:arm64 3.9-1build1
2026-06-10 03:31:51 configure base-passwd:arm64 3.6.8 <none>
2026-06-10 03:31:51 status unpacked base-passwd:arm64 3.6.8
2026-06-10 03:31:51 status half-configured base-passwd:arm64 3.6.8
2026-06-10 03:31:51 status installed base-passwd:arm64 3.6.8
2026-06-10 03:31:51 configure tar:arm64 1.35+dfsg-4 <none>
2026-06-10 03:31:51 status unpacked tar:arm64 1.35+dfsg-4
2026-06-10 03:31:51 status half-configured tar:arm64 1.35+dfsg-4
2026-06-10 03:31:51 status installed tar:arm64 1.35+dfsg-4
2026-06-10 03:31:51 configure libpam-modules-bin:arm64 1.7.0-5ubuntu3 <none>
2026-06-10 03:31:51 status unpacked libpam-modules-bin:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:51 status half-configured libpam-modules-bin:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:51 status installed libpam-modules-bin:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:51 configure rust-coreutils:arm64 0.8.0-0ubuntu3 <none>
2026-06-10 03:31:51 status unpacked rust-coreutils:arm64 0.8.0-0ubuntu3
2026-06-10 03:31:51 status half-configured rust-coreutils:arm64 0.8.0-0ubuntu3
2026-06-10 03:31:51 status installed rust-coreutils:arm64 0.8.0-0ubuntu3
2026-06-10 03:31:51 configure dpkg:arm64 1.23.7ubuntu1 <none>
2026-06-10 03:31:51 status unpacked dpkg:arm64 1.23.7ubuntu1
2026-06-10 03:31:51 status half-configured dpkg:arm64 1.23.7ubuntu1
2026-06-10 03:31:51 status installed dpkg:arm64 1.23.7ubuntu1
2026-06-10 03:31:51 configure mount:arm64 2.41.3-3ubuntu2 <none>
2026-06-10 03:31:51 status unpacked mount:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 status half-configured mount:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 status installed mount:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:51 configure coreutils-from-uutils:all 0.0.0~ubuntu25 <none>
2026-06-10 03:31:51 status unpacked coreutils-from-uutils:all 0.0.0~ubuntu25
2026-06-10 03:31:51 status half-configured coreutils-from-uutils:all 0.0.0~ubuntu25
2026-06-10 03:31:51 status installed coreutils-from-uutils:all 0.0.0~ubuntu25
2026-06-10 03:31:51 configure libpam-modules:arm64 1.7.0-5ubuntu3 <none>
2026-06-10 03:31:51 status unpacked libpam-modules:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:52 status half-configured libpam-modules:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:52 status installed libpam-modules:arm64 1.7.0-5ubuntu3
2026-06-10 03:31:52 configure coreutils:all 9.5-1ubuntu2+0.0.0~ubuntu25 <none>
2026-06-10 03:31:52 status unpacked coreutils:all 9.5-1ubuntu2+0.0.0~ubuntu25
2026-06-10 03:31:52 status half-configured coreutils:all 9.5-1ubuntu2+0.0.0~ubuntu25
2026-06-10 03:31:52 status installed coreutils:all 9.5-1ubuntu2+0.0.0~ubuntu25
2026-06-10 03:31:52 configure passwd:arm64 1:4.17.4-2ubuntu3 <none>
2026-06-10 03:31:52 status unpacked passwd:arm64 1:4.17.4-2ubuntu3
2026-06-10 03:31:52 status half-configured passwd:arm64 1:4.17.4-2ubuntu3
2026-06-10 03:31:52 status installed passwd:arm64 1:4.17.4-2ubuntu3
2026-06-10 03:31:52 configure libpam-runtime:all 1.7.0-5ubuntu3 <none>
2026-06-10 03:31:52 status unpacked libpam-runtime:all 1.7.0-5ubuntu3
2026-06-10 03:31:52 status half-configured libpam-runtime:all 1.7.0-5ubuntu3
2026-06-10 03:31:52 status installed libpam-runtime:all 1.7.0-5ubuntu3
2026-06-10 03:31:52 configure login:arm64 1:4.16.0-2+really2.41.3-3ubuntu2 <none>
2026-06-10 03:31:52 status unpacked login:arm64 1:4.16.0-2+really2.41.3-3ubuntu2
2026-06-10 03:31:52 status half-configured login:arm64 1:4.16.0-2+really2.41.3-3ubuntu2
2026-06-10 03:31:52 status installed login:arm64 1:4.16.0-2+really2.41.3-3ubuntu2
2026-06-10 03:31:52 configure util-linux:arm64 2.41.3-3ubuntu2 <none>
2026-06-10 03:31:52 status unpacked util-linux:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:52 status half-configured util-linux:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:52 status installed util-linux:arm64 2.41.3-3ubuntu2
2026-06-10 03:31:52 trigproc libc-bin:arm64 2.43-2ubuntu2 <none>
2026-06-10 03:31:52 status half-configured libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:52 status installed libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:52 startup archives unpack
2026-06-10 03:31:52 install apt:arm64 <none> 3.2.0
2026-06-10 03:31:52 status triggers-pending libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:52 status half-installed apt:arm64 3.2.0
2026-06-10 03:31:52 status unpacked apt:arm64 3.2.0
2026-06-10 03:31:52 install gpgv:arm64 <none> 2.4.8-4ubuntu3
2026-06-10 03:31:52 status half-installed gpgv:arm64 2.4.8-4ubuntu3
2026-06-10 03:31:52 status unpacked gpgv:arm64 2.4.8-4ubuntu3
2026-06-10 03:31:52 install libapt-pkg7.0:arm64 <none> 3.2.0
2026-06-10 03:31:52 status half-installed libapt-pkg7.0:arm64 3.2.0
2026-06-10 03:31:52 status unpacked libapt-pkg7.0:arm64 3.2.0
2026-06-10 03:31:52 install libgcrypt20:arm64 <none> 1.12.0-2
2026-06-10 03:31:52 status half-installed libgcrypt20:arm64 1.12.0-2
2026-06-10 03:31:52 status unpacked libgcrypt20:arm64 1.12.0-2
2026-06-10 03:31:52 install libgpg-error0:arm64 <none> 1.58-2
2026-06-10 03:31:52 status half-installed libgpg-error0:arm64 1.58-2
2026-06-10 03:31:52 status unpacked libgpg-error0:arm64 1.58-2
2026-06-10 03:31:52 install liblz4-1:arm64 <none> 1.10.0-8
2026-06-10 03:31:52 status half-installed liblz4-1:arm64 1.10.0-8
2026-06-10 03:31:52 status unpacked liblz4-1:arm64 1.10.0-8
2026-06-10 03:31:52 install libseccomp2:arm64 <none> 2.6.0-2ubuntu5
2026-06-10 03:31:52 status half-installed libseccomp2:arm64 2.6.0-2ubuntu5
2026-06-10 03:31:52 status unpacked libseccomp2:arm64 2.6.0-2ubuntu5
2026-06-10 03:31:52 install libstdc++6:arm64 <none> 16-20260322-1ubuntu1
2026-06-10 03:31:52 status half-installed libstdc++6:arm64 16-20260322-1ubuntu1
2026-06-10 03:31:52 status unpacked libstdc++6:arm64 16-20260322-1ubuntu1
2026-06-10 03:31:52 install libxxhash0:arm64 <none> 0.8.3-2build1
2026-06-10 03:31:52 status half-installed libxxhash0:arm64 0.8.3-2build1
2026-06-10 03:31:52 status unpacked libxxhash0:arm64 0.8.3-2build1
2026-06-10 03:31:52 install ubuntu-keyring:all <none> 2023.11.28.1build1
2026-06-10 03:31:52 status half-installed ubuntu-keyring:all 2023.11.28.1build1
2026-06-10 03:31:52 status unpacked ubuntu-keyring:all 2023.11.28.1build1
2026-06-10 03:31:52 trigproc libc-bin:arm64 2.43-2ubuntu2 <none>
2026-06-10 03:31:52 status half-configured libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:53 status installed libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:53 startup packages configure
2026-06-10 03:31:53 configure libgpg-error0:arm64 1.58-2 <none>
2026-06-10 03:31:53 status triggers-pending libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:53 status unpacked libgpg-error0:arm64 1.58-2
2026-06-10 03:31:53 status half-configured libgpg-error0:arm64 1.58-2
2026-06-10 03:31:53 status installed libgpg-error0:arm64 1.58-2
2026-06-10 03:31:53 configure libgcrypt20:arm64 1.12.0-2 <none>
2026-06-10 03:31:53 status unpacked libgcrypt20:arm64 1.12.0-2
2026-06-10 03:31:53 status half-configured libgcrypt20:arm64 1.12.0-2
2026-06-10 03:31:53 status installed libgcrypt20:arm64 1.12.0-2
2026-06-10 03:31:53 configure ubuntu-keyring:all 2023.11.28.1build1 <none>
2026-06-10 03:31:53 status unpacked ubuntu-keyring:all 2023.11.28.1build1
2026-06-10 03:31:53 status half-configured ubuntu-keyring:all 2023.11.28.1build1
2026-06-10 03:31:53 status installed ubuntu-keyring:all 2023.11.28.1build1
2026-06-10 03:31:53 configure libseccomp2:arm64 2.6.0-2ubuntu5 <none>
2026-06-10 03:31:53 status unpacked libseccomp2:arm64 2.6.0-2ubuntu5
2026-06-10 03:31:53 status half-configured libseccomp2:arm64 2.6.0-2ubuntu5
2026-06-10 03:31:53 status installed libseccomp2:arm64 2.6.0-2ubuntu5
2026-06-10 03:31:53 configure gpgv:arm64 2.4.8-4ubuntu3 <none>
2026-06-10 03:31:53 status unpacked gpgv:arm64 2.4.8-4ubuntu3
2026-06-10 03:31:53 status half-configured gpgv:arm64 2.4.8-4ubuntu3
2026-06-10 03:31:53 status installed gpgv:arm64 2.4.8-4ubuntu3
2026-06-10 03:31:53 configure libxxhash0:arm64 0.8.3-2build1 <none>
2026-06-10 03:31:53 status unpacked libxxhash0:arm64 0.8.3-2build1
2026-06-10 03:31:53 status half-configured libxxhash0:arm64 0.8.3-2build1
2026-06-10 03:31:53 status installed libxxhash0:arm64 0.8.3-2build1
2026-06-10 03:31:53 configure libstdc++6:arm64 16-20260322-1ubuntu1 <none>
2026-06-10 03:31:53 status unpacked libstdc++6:arm64 16-20260322-1ubuntu1
2026-06-10 03:31:53 status half-configured libstdc++6:arm64 16-20260322-1ubuntu1
2026-06-10 03:31:53 status installed libstdc++6:arm64 16-20260322-1ubuntu1
2026-06-10 03:31:53 configure liblz4-1:arm64 1.10.0-8 <none>
2026-06-10 03:31:53 status unpacked liblz4-1:arm64 1.10.0-8
2026-06-10 03:31:53 status half-configured liblz4-1:arm64 1.10.0-8
2026-06-10 03:31:53 status installed liblz4-1:arm64 1.10.0-8
2026-06-10 03:31:53 configure libapt-pkg7.0:arm64 3.2.0 <none>
2026-06-10 03:31:53 status unpacked libapt-pkg7.0:arm64 3.2.0
2026-06-10 03:31:53 status half-configured libapt-pkg7.0:arm64 3.2.0
2026-06-10 03:31:53 status installed libapt-pkg7.0:arm64 3.2.0
2026-06-10 03:31:53 configure apt:arm64 3.2.0 <none>
2026-06-10 03:31:53 status unpacked apt:arm64 3.2.0
2026-06-10 03:31:53 status half-configured apt:arm64 3.2.0
2026-06-10 03:31:53 status installed apt:arm64 3.2.0
2026-06-10 03:31:53 trigproc libc-bin:arm64 2.43-2ubuntu2 <none>
2026-06-10 03:31:53 status half-configured libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:53 status installed libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:53 startup archives unpack
2026-06-10 03:31:53 upgrade apt:arm64 3.2.0 3.2.0
2026-06-10 03:31:53 status triggers-pending libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:53 status half-configured apt:arm64 3.2.0
2026-06-10 03:31:53 status unpacked apt:arm64 3.2.0
2026-06-10 03:31:53 status half-installed apt:arm64 3.2.0
2026-06-10 03:31:53 status unpacked apt:arm64 3.2.0
2026-06-10 03:31:53 startup packages configure
2026-06-10 03:31:53 configure apt:arm64 3.2.0 <none>
2026-06-10 03:31:53 status unpacked apt:arm64 3.2.0
2026-06-10 03:31:53 status half-configured apt:arm64 3.2.0
2026-06-10 03:31:54 status installed apt:arm64 3.2.0
2026-06-10 03:31:54 startup packages configure
2026-06-10 03:31:54 trigproc libc-bin:arm64 2.43-2ubuntu2 <none>
2026-06-10 03:31:54 status half-configured libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:54 status installed libc-bin:arm64 2.43-2ubuntu2
2026-06-10 03:31:54 startup archives unpack
2026-06-10 03:31:54 upgrade base-files:arm64 14ubuntu6 14ubuntu6
2026-06-10 03:31:54 status half-configured base-files:arm64 14ubuntu6
2026-06-10 03:31:54 status unpacked base-files:arm64 14ubuntu6
2026-06-10 03:31:54 status half-installed base-files:arm64 14ubuntu6
2026-06-10 03:31:54 status unpacked base-files:arm64 14ubuntu6
2026-06-10 03:31:54 startup packages configure
2026-06-10 03:31:54 configure base-files:arm64 14ubuntu6 <none>
2026-06-10 03:31:54 status unpacked base-files:arm64 14ubuntu6
2026-06-10 03:31:54 status half-configured base-files:arm64 14ubuntu6
2026-06-10 03:31:54 status installed base-files:arm64 14ubuntu6
2026-06-10 03:31:54 startup packages configure
2026-06-10 03:31:54 startup archives unpack
2026-06-10 03:31:55 upgrade base-passwd:arm64 3.6.8 3.6.8
2026-06-10 03:31:55 status half-configured base-passwd:arm64 3.6.8
2026-06-10 03:31:55 status unpacked base-passwd:arm64 3.6.8
2026-06-10 03:31:55 status half-installed base-passwd:arm64 3.6.8
2026-06-10 03:31:55 status unpacked base-passwd:arm64 3.6.8
2026-06-10 03:31:55 startup packages configure
